city,state_id,state_name,lat,lng
Sale City,GA,Georgia,31.2625,-84.0214
Sale Creek,TN,Tennessee,35.3895,-85.0875
Salem,OR,Oregon,44.9231,-123.0246
Salem,MA,Massachusetts,42.5129,-70.902
Salem,VA,Virginia,37.2864,-80.0555
Salem,OH,Ohio,40.9049,-80.8491
Salem,UT,Utah,40.054,-111.672
Salem,IL,Illinois,38.6279,-88.959
Salem,IN,Indiana,38.6048,-86.0977
Salem,NJ,New Jersey,39.5681,-75.4724
Salem,MO,Missouri,37.6399,-91.5346
Salem,AR,Arkansas,34.631,-92.5608
Salem,NC,North Carolina,35.6997,-81.7004
Salem,WV,West Virginia,39.2849,-80.5645
Salem,SD,South Dakota,43.7228,-97.3894
Salem,KY,Kentucky,37.2653,-88.241
Salem,IA,Iowa,40.852,-91.6206
Salem,GA,Georgia,32.7588,-84.1933
Salem,NM,New Mexico,32.7122,-107.2044
Salem,SC,South Carolina,34.8879,-82.9752
Salem,NE,Nebraska,40.0769,-95.7285
Salem Heights,OH,Ohio,39.0658,-84.384
Salem Lakes,WI,Wisconsin,42.5366,-88.1307
Salemburg,NC,North Carolina,35.0152,-78.5029
Salesville,AR,Arkansas,36.241,-92.2769
Salesville,OH,Ohio,39.9742,-81.3365
Salida,CA,California,37.7145,-121.087
Salida,CO,Colorado,38.53,-105.9981
Salina,KS,Kansas,38.8137,-97.6143
Salina,UT,Utah,38.9366,-111.8665
Salina,OK,Oklahoma,36.2907,-95.1519
Salinas,CA,California,36.6884,-121.6317
Salinas,PR,Puerto Rico,17.9779,-66.2961
Saline,MI,Michigan,42.1741,-83.778
Saline,LA,Louisiana,32.163,-92.9766
Salineno,TX,Texas,26.5176,-99.1121
Salineno North,TX,Texas,26.5255,-99.0901
Salineville,OH,Ohio,40.6207,-80.8345
Salisbury,MD,Maryland,38.3756,-75.5867
Salisbury,NC,North Carolina,35.6656,-80.4909
Salisbury,NY,New York,40.7454,-73.5604
Salisbury,MO,Missouri,39.4233,-92.8025
Salisbury,PA,Pennsylvania,39.7535,-79.0843
Salisbury Mills,NY,New York,41.4308,-74.1098
Salix,PA,Pennsylvania,40.296,-78.7599
Salix,IA,Iowa,42.3158,-96.3035
Salladasburg,PA,Pennsylvania,41.2783,-77.2274
Salley,SC,South Carolina,33.5678,-81.3037
Sallis,MS,Mississippi,33.0215,-89.7647
Sallisaw,OK,Oklahoma,35.4605,-94.807
Salmon,ID,Idaho,45.1743,-113.8948
Salmon Brook,CT,Connecticut,41.9567,-72.7931
Salmon Creek,WA,Washington,45.7099,-122.6632
Salmon Creek,CA,California,38.3463,-123.0595
Salome,AZ,Arizona,33.7778,-113.6061
Salt Creek,CO,Colorado,38.2389,-104.5881
Salt Creek Commons,IN,Indiana,41.5112,-87.1412
Salt Lake City,UT,Utah,40.7777,-111.9306
Salt Lick,KY,Kentucky,38.1193,-83.6156
Salt Point,NY,New York,41.806,-73.7901
Salt Rock,WV,West Virginia,38.3243,-82.2172
Saltaire,NY,New York,40.6388,-73.1949
Saltillo,MS,Mississippi,34.3789,-88.6939
Saltillo,TN,Tennessee,35.3822,-88.2393
Saltillo,PA,Pennsylvania,40.2117,-78.0062
Saltillo,IN,Indiana,38.6662,-86.2975
Salton City,CA,California,33.2994,-115.9609
Salton Sea Beach,CA,California,33.3759,-116.0115
Saltsburg,PA,Pennsylvania,40.4848,-79.448
Saltville,VA,Virginia,36.8751,-81.7642
Saluda,SC,South Carolina,34.0009,-81.7713
Saluda,NC,North Carolina,35.2375,-82.3469
Saluda,VA,Virginia,37.6053,-76.5938
Salunga,PA,Pennsylvania,40.0929,-76.4279
Salvisa,KY,Kentucky,37.921,-84.8615
Salvo,NC,North Carolina,35.549,-75.4689
Salyersville,KY,Kentucky,37.7459,-83.0646
Sam Rayburn,TX,Texas,31.0789,-94.0266
Samak,UT,Utah,40.6318,-111.2244
Samburg,TN,Tennessee,36.3823,-89.3533
Sammamish,WA,Washington,47.6017,-122.0416
Sammons Point,IL,Illinois,41.0313,-87.8592
Samnorwood,TX,Texas,35.0503,-100.2812
Samoa,CA,California,40.8146,-124.1893
Samoset,FL,Florida,27.4752,-82.543
Samson,AL,Alabama,31.1124,-86.0462
Samsula-Spruce Creek,FL,Florida,29.0484,-81.0628
San Acacia,NM,New Mexico,34.255,-106.9023
San Acacio,CO,Colorado,37.2086,-105.5666
San Andreas,CA,California,38.1911,-120.6763
San Angelo,TX,Texas,31.4424,-100.4506
San Anselmo,CA,California,37.9821,-122.5699
San Antonio,TX,Texas,29.4658,-98.5253
San Antonio,PR,Puerto Rico,18.4468,-66.3002
San Antonio,PR,Puerto Rico,18.4931,-67.0998
San Antonio,FL,Florida,28.3396,-82.2787
San Antonio,PR,Puerto Rico,18.4382,-66.9362
San Antonio,NM,New Mexico,33.9161,-106.87
San Antonio Heights,CA,California,34.1571,-117.6592
San Antonito,NM,New Mexico,35.1575,-106.3476
San Ardo,CA,California,36.0237,-120.9074
San Augustine,TX,Texas,31.5297,-94.1108
San Benito,TX,Texas,26.1298,-97.644
San Bernardino,CA,California,34.1417,-117.2946
San Bruno,CA,California,37.6254,-122.4313
San Buenaventura,CA,California,34.2741,-119.2314
San Carlos,CA,California,37.4982,-122.268
San Carlos,AZ,Arizona,33.35,-110.4654
San Carlos,TX,Texas,26.2957,-98.063
San Carlos I,TX,Texas,27.4906,-99.3726
San Carlos II,TX,Texas,27.4901,-99.3684
San Carlos Park,FL,Florida,26.4765,-81.8193
San Castle,FL,Florida,26.5651,-80.0611
San Clemente,CA,California,33.4498,-117.6103
San Cristobal,NM,New Mexico,36.6101,-105.6319
San Diego,CA,California,32.8312,-117.1225
San Diego,TX,Texas,27.7609,-98.2389
San Diego Country Estates,CA,California,33.0093,-116.7874
San Dimas,CA,California,34.1082,-117.809
San Elizario,TX,Texas,31.5793,-106.2632
San Felipe,TX,Texas,29.7965,-96.1051
San Felipe Pueblo,NM,New Mexico,35.4338,-106.425
San Fernando,CA,California,34.2886,-118.4363
San Fernando,TX,Texas,26.4033,-98.8351
San Fidel,NM,New Mexico,35.1025,-107.5975
San Francisco,CA,California,37.7562,-122.443
San Gabriel,CA,California,34.0948,-118.099
San German,PR,Puerto Rico,18.0827,-67.046
San Geronimo,CA,California,38.0068,-122.6634
San Ildefonso Pueblo,NM,New Mexico,35.8955,-106.1225
San Isidro,PR,Puerto Rico,18.3919,-65.8853
San Isidro,TX,Texas,26.7136,-98.4479
San Jacinto,CA,California,33.797,-116.9916
San Joaquin,CA,California,36.6057,-120.1897
San Jon,NM,New Mexico,35.1113,-103.3363
San Jose,CA,California,37.3019,-121.8486
San Jose,PR,Puerto Rico,18.4029,-66.2492
San Jose,AZ,Arizona,32.8169,-109.5957
San Jose,NM,New Mexico,36.0367,-106.1004
San Jose,IL,Illinois,40.3051,-89.6048
San Juan,PR,Puerto Rico,18.4037,-66.0636
San Juan,TX,Texas,26.1903,-98.152
San Juan Bautista,CA,California,36.8455,-121.538
San Juan Capistrano,CA,California,33.5009,-117.6544
San Leandro,CA,California,37.7071,-122.1601
San Leanna,TX,Texas,30.1442,-97.8196
San Leon,TX,Texas,29.4901,-94.9403
San Lorenzo,CA,California,37.6737,-122.1349
San Lorenzo,PR,Puerto Rico,18.1894,-65.9674
San Lorenzo,NM,New Mexico,32.8085,-107.9221
San Lucas,CA,California,36.1283,-121.0217
San Luis,AZ,Arizona,32.4911,-114.7089
San Luis,CO,Colorado,37.2024,-105.4225
San Luis,NM,New Mexico,35.7009,-107.0431
San Luis Obispo,CA,California,35.2669,-120.6691
San Manuel,AZ,Arizona,32.6091,-110.6415
San Mar,MD,Maryland,39.5524,-77.6406
San Marcos,CA,California,33.135,-117.1744
San Marcos,TX,Texas,29.8736,-97.9381
San Marino,CA,California,34.1224,-118.1132
San Martin,CA,California,37.0829,-121.5963
San Mateo,CA,California,37.5521,-122.3122
San Mateo,NM,New Mexico,35.3317,-107.6469
San Miguel,CA,California,37.8867,-122.0368
San Miguel,NM,New Mexico,32.1535,-106.7269
San Miguel,AZ,Arizona,31.6295,-111.7801
San Pablo,CA,California,37.9628,-122.3425
San Pablo,NM,New Mexico,32.2506,-106.7626
San Pasqual,CA,California,34.1393,-118.1027
San Patricio,TX,Texas,27.9772,-97.7766
San Pedro,TX,Texas,25.9815,-97.5882
San Pedro,NM,New Mexico,35.228,-106.1848
San Perlita,TX,Texas,26.501,-97.6398
San Pierre,IN,Indiana,41.1989,-86.8921
San Rafael,CA,California,37.9905,-122.5222
San Rafael,NM,New Mexico,35.0878,-107.8895
San Ramon,CA,California,37.7625,-121.9365
San Saba,TX,Texas,31.1965,-98.7244
San Sebastian,PR,Puerto Rico,18.3356,-66.9949
San Simeon,CA,California,35.6182,-121.1375
San Simon,AZ,Arizona,32.268,-109.2308
San Tan Valley,AZ,Arizona,33.1879,-111.5472
San Ygnacio,TX,Texas,27.048,-99.4321
San Ysidro,NM,New Mexico,32.3568,-106.8129
Sanatoga,PA,Pennsylvania,40.2498,-75.5886
Sanborn,IA,Iowa,43.1814,-95.6553
Sanborn,NY,New York,43.1451,-78.8777
Sanborn,MN,Minnesota,44.2098,-95.1297
Sanborn,ND,North Dakota,46.9428,-98.2238
Sanbornville,NH,New Hampshire,43.5524,-71.03
Sanctuary,TX,Texas,32.9132,-97.5877
Sand City,CA,California,36.6189,-121.8478
Sand Coulee,MT,Montana,47.4026,-111.172
Sand Fork,WV,West Virginia,38.9154,-80.7477
Sand Hill,PA,Pennsylvania,40.3614,-76.4217
Sand Hill,OK,Oklahoma,35.6343,-95.2012
Sand Lake,MI,Michigan,44.3276,-83.6711
Sand Point,AK,Alaska,55.3227,-160.4834
Sand Ridge,NY,New York,43.2559,-76.2317
Sand Rock,AL,Alabama,34.2308,-85.7712
Sand Springs,OK,Oklahoma,36.1342,-96.1284
Sand Springs,TX,Texas,32.2795,-101.3496
Sandborn,IN,Indiana,38.8967,-87.1849
Sanders,AZ,Arizona,35.2095,-109.3224
Sanders,KY,Kentucky,38.6549,-84.9466
Sanderson,TX,Texas,30.1508,-102.4079
Sandersville,GA,Georgia,32.9827,-82.8089
Sandersville,MS,Mississippi,31.7879,-89.0362
Sandia,TX,Texas,28.0199,-97.8701
Sandia Heights,NM,New Mexico,35.1746,-106.4884
Sandia Knolls,NM,New Mexico,35.1604,-106.2987
Sandia Park,NM,New Mexico,35.1648,-106.3657
Sandoval,IL,Illinois,38.6121,-89.1193
Sandpoint,ID,Idaho,48.2822,-116.5613
Sands Point,NY,New York,40.8531,-73.7039
Sandston,VA,Virginia,37.512,-77.3149
Sandstone,MN,Minnesota,46.1292,-92.8646
Sandusky,OH,Ohio,41.4437,-82.7149
Sandusky,MI,Michigan,43.4212,-82.8333
Sandwich,IL,Illinois,41.6496,-88.6177
Sandy,UT,Utah,40.571,-111.8505
Sandy,OR,Oregon,45.3986,-122.2692
Sandy Creek,NC,North Carolina,34.2812,-78.1529
Sandy Hollow-Escondidas,TX,Texas,27.9452,-97.8061
Sandy Hook,KY,Kentucky,38.0929,-83.1241
Sandy Hook,WI,Wisconsin,42.5466,-90.6168
Sandy Hook,MD,Maryland,39.3284,-77.7052
Sandy Level,VA,Virginia,36.5645,-79.7276
Sandy Oaks,TX,Texas,29.1821,-98.4081
Sandy Point,TX,Texas,29.4013,-95.4816
Sandy Ridge,PA,Pennsylvania,40.8105,-78.2345
Sandy Springs,GA,Georgia,33.9366,-84.3703
Sandy Valley,NV,Nevada,35.8423,-115.6304
Sandyfield,NC,North Carolina,34.3738,-78.3
Sandyville,OH,Ohio,40.6467,-81.3671
Sandyville,IA,Iowa,41.3709,-93.3862
Sanford,FL,Florida,28.7893,-81.276
Sanford,NC,North Carolina,35.4874,-79.1772
Sanford,ME,Maine,43.4244,-70.7573
Sanford,CO,Colorado,37.2573,-105.9007
Sanford,MI,Michigan,43.6777,-84.3803
Sanford,AL,Alabama,31.3006,-86.3975
Sanford,TX,Texas,35.7027,-101.5318
Sanford,VA,Virginia,37.9299,-75.662
Sangaree,SC,South Carolina,33.0328,-80.1253
Sanger,CA,California,36.699,-119.5575
Sanger,TX,Texas,33.3716,-97.1677
Sangrey,MT,Montana,48.2817,-109.8166
Sanibel,FL,Florida,26.4534,-82.1023
Sankertown,PA,Pennsylvania,40.4714,-78.5921
Sanostee,NM,New Mexico,36.4329,-108.873
Sans Souci,SC,South Carolina,34.8901,-82.4241
Sansom Park,TX,Texas,32.8028,-97.4021
Santa Ana,CA,California,33.7366,-117.8819
Santa Ana Pueblo,NM,New Mexico,35.3495,-106.5202
Santa Anna,TX,Texas,31.7369,-99.3254
Santa Barbara,CA,California,34.4285,-119.7202
Santa Barbara,PR,Puerto Rico,18.3951,-65.9176
Santa Clara,CA,California,37.3645,-121.968
Santa Clara,UT,Utah,37.1311,-113.6561
Santa Clara,NM,New Mexico,32.7773,-108.154
Santa Clara,TX,Texas,29.5911,-98.1614
Santa Clara,PR,Puerto Rico,18.211,-66.132
Santa Clara Pueblo,NM,New Mexico,35.9726,-106.0927
Santa Clarita,CA,California,34.4175,-118.4964
Santa Claus,IN,Indiana,38.1168,-86.9292
Santa Claus,GA,Georgia,32.1712,-82.3298
Santa Cruz,CA,California,36.9789,-122.0346
Santa Cruz,NM,New Mexico,35.9939,-106.0358
Santa Cruz,AZ,Arizona,33.2326,-112.1593
Santa Fe,NM,New Mexico,35.6619,-105.9819
Santa Fe,TX,Texas,29.3892,-95.1005
Santa Fe Springs,CA,California,33.933,-118.0625
Santa Isabel,PR,Puerto Rico,17.9687,-66.4049
Santa Margarita,CA,California,35.3893,-120.6084
Santa Maria,CA,California,34.9334,-120.4432
Santa Maria,TX,Texas,26.0767,-97.8464
Santa Monica,CA,California,34.0232,-118.4813
Santa Nella,CA,California,37.1014,-121.0153
Santa Paula,CA,California,34.3521,-119.0698
Santa Rita,MT,Montana,48.6977,-112.3173
Santa Rosa,CA,California,38.4458,-122.7067
Santa Rosa,TX,Texas,26.2562,-97.8253
Santa Rosa,NM,New Mexico,34.936,-104.6769
Santa Rosa,AZ,Arizona,32.3326,-112.0464
Santa Rosa Valley,CA,California,34.2453,-118.9023
Santa Susana,CA,California,34.258,-118.6662
Santa Teresa,NM,New Mexico,31.8701,-106.6714
Santa Venetia,CA,California,38.0055,-122.5032
Santa Ynez,CA,California,34.6151,-120.0944
Santaquin,UT,Utah,39.9711,-111.7937
Santee,CA,California,32.8554,-116.9851
Santee,SC,South Carolina,33.4801,-80.4852
Santee,NE,Nebraska,42.8386,-97.8495
Santel,TX,Texas,26.3756,-98.8833
Santiago,WA,Washington,47.2975,-124.2327
Santo Domingo,PR,Puerto Rico,18.0722,-66.7458
Santo Domingo Pueblo,NM,New Mexico,35.5174,-106.367
Sappington,MO,Missouri,38.526,-90.373
Sapulpa,OK,Oklahoma,36.0089,-96.1006
Sarah Ann,WV,West Virginia,37.7086,-81.9881
Sarahsville,OH,Ohio,39.8076,-81.4692
Saraland,AL,Alabama,30.8478,-88.1004
Saranac,MI,Michigan,42.9294,-85.2105
Saranac Lake,NY,New York,44.3245,-74.1314
Saranap,CA,California,37.8878,-122.076
Sarasota,FL,Florida,27.3386,-82.5431
Sarasota Springs,FL,Florida,27.3092,-82.4788
Saratoga,CA,California,37.2684,-122.0263
Saratoga,WY,Wyoming,41.4517,-106.8107
Saratoga,NC,North Carolina,35.6537,-77.7753
Saratoga,IN,Indiana,40.2368,-84.9159
Saratoga Springs,NY,New York,43.0674,-73.7775
Saratoga Springs,UT,Utah,40.3449,-111.9152
Sarben,NE,Nebraska,41.1662,-101.3044
Sarcoxie,MO,Missouri,37.0683,-94.1259
Sardinia,OH,Ohio,39.0072,-83.8022
Sardis,MS,Mississippi,34.4355,-89.9114
Sardis,GA,Georgia,32.9756,-81.7621
Sardis,OH,Ohio,39.6266,-80.9059
Sardis,TN,Tennessee,35.4424,-88.2913
Sardis,KY,Kentucky,38.5348,-83.9573
Sardis City,AL,Alabama,34.1749,-86.1125
Sarepta,LA,Louisiana,32.8963,-93.4518
Sargeant,MN,Minnesota,43.8057,-92.8006
Sargent,NE,Nebraska,41.6399,-99.3688
Sarita,TX,Texas,27.2235,-97.7951
Sarles,ND,North Dakota,48.945,-98.9969
Saronville,NE,Nebraska,40.6029,-97.9386
Sartell,MN,Minnesota,45.6187,-94.2207
Sasakwa,OK,Oklahoma,34.9469,-96.5253
Sasser,GA,Georgia,31.7199,-84.3478
Satanta,KS,Kansas,37.4378,-100.988
Satartia,MS,Mississippi,32.672,-90.5445
Satellite Beach,FL,Florida,28.1782,-80.6019
Saticoy,CA,California,34.2819,-119.1452
Satilla,GA,Georgia,31.7921,-82.564
Satsop,WA,Washington,47.0223,-123.4737
Satsuma,AL,Alabama,30.8577,-88.0632
Sattley,CA,California,39.6265,-120.4357
Saucier,MS,Mississippi,30.6239,-89.1432
Saugatuck,MI,Michigan,42.6592,-86.2061
Saugerties South,NY,New York,42.0614,-73.9506
Sauget,IL,Illinois,38.5845,-90.1611
Sauk Centre,MN,Minnesota,45.736,-94.9523
Sauk City,WI,Wisconsin,43.2722,-89.7312
Sauk Rapids,MN,Minnesota,45.5981,-94.1539
Sauk Village,IL,Illinois,41.4905,-87.5706
Saukville,WI,Wisconsin,43.3847,-87.9439
Saulsbury,TN,Tennessee,35.0489,-89.0883
Sault Ste. Marie,MI,Michigan,46.4817,-84.3723
Saunemin,IL,Illinois,40.8924,-88.4058
Sausal,NM,New Mexico,34.6803,-106.7589
Sausalito,CA,California,37.858,-122.4932
Sautee-Nacoochee,GA,Georgia,34.6895,-83.686
Savage,MN,Minnesota,44.7544,-93.3631
Savage,MD,Maryland,39.1485,-76.8228
Savage,MT,Montana,47.4536,-104.3414
Savage Town,VA,Virginia,37.55,-75.7983
Savageville,VA,Virginia,37.6826,-75.7591
Savanna,IL,Illinois,42.0904,-90.1396
Savanna,OK,Oklahoma,34.8353,-95.8357
Savannah,GA,Georgia,32.0281,-81.1784
Savannah,TN,Tennessee,35.221,-88.236
Savannah,TX,Texas,33.2257,-96.9082
Savannah,MO,Missouri,39.9391,-94.8279
Savannah,OH,Ohio,40.9669,-82.3661
Savona,NY,New York,42.283,-77.2238
Savonburg,KS,Kansas,37.7489,-95.1429
Savoonga,AK,Alaska,63.6797,-170.4831
Savoy,IL,Illinois,40.06,-88.2552
Savoy,TX,Texas,33.5999,-96.3662
Saw Creek,PA,Pennsylvania,41.1197,-75.0465
Sawgrass,FL,Florida,30.19,-81.3704
Sawmill,AZ,Arizona,35.8924,-109.1538
Sawmills,NC,North Carolina,35.8162,-81.4779
Sawpit,CO,Colorado,37.9947,-108.0022
Sawyer,ND,North Dakota,48.0894,-101.0533
Sawyer,OK,Oklahoma,34.0206,-95.3773
Sawyer,KS,Kansas,37.4984,-98.6829
Sawyerville,IL,Illinois,39.0785,-89.802
Sawyerwood,OH,Ohio,41.0344,-81.4413
Saxapahaw,NC,North Carolina,35.9489,-79.321
Saxis,VA,Virginia,37.9261,-75.7224
Saxman,AK,Alaska,55.3232,-131.589
Saxon,SC,South Carolina,34.9616,-81.9713
Saxon,WI,Wisconsin,46.4941,-90.4099
Saxonburg,PA,Pennsylvania,40.751,-79.815
Saxton,PA,Pennsylvania,40.2127,-78.247
Saxtons River,VT,Vermont,43.1391,-72.5101
Saybrook,IL,Illinois,40.4281,-88.5263
Saybrook Manor,CT,Connecticut,41.2825,-72.4063
Saylorsburg,PA,Pennsylvania,40.8997,-75.3179
Saylorville,IA,Iowa,41.6809,-93.6279
Sayner,WI,Wisconsin,45.991,-89.5332
Sayre,PA,Pennsylvania,41.9855,-76.5207
Sayre,OK,Oklahoma,35.2973,-99.6284
Sayreville,NJ,New Jersey,40.4656,-74.3237
Sayville,NY,New York,40.7478,-73.084
Scaggsville,MD,Maryland,39.1416,-76.8843
Scales Mound,IL,Illinois,42.475,-90.2525
Scalp Level,PA,Pennsylvania,40.2495,-78.8442
Scammon,KS,Kansas,37.278,-94.823
Scammon Bay,AK,Alaska,61.842,-165.5833
Scandia,MN,Minnesota,45.254,-92.8278
Scandia,KS,Kansas,39.7969,-97.784
Scandinavia,WI,Wisconsin,44.4608,-89.146
Scanlon,MN,Minnesota,46.7066,-92.43
Scappoose,OR,Oregon,45.7564,-122.8771
Scarbro,WV,West Virginia,37.9504,-81.1666
Scarsdale,NY,New York,40.9902,-73.7773
Scarville,IA,Iowa,43.471,-93.6166
Scenic,AZ,Arizona,36.7931,-114.0151
Scenic Oaks,TX,Texas,29.7038,-98.6713
Schaefferstown,PA,Pennsylvania,40.2969,-76.2938
Schall Circle,FL,Florida,26.7154,-80.1143
Schaller,IA,Iowa,42.4965,-95.2963
Schaumburg,IL,Illinois,42.0307,-88.0838
Schell City,MO,Missouri,38.0192,-94.1167
Schellsburg,PA,Pennsylvania,40.0481,-78.6434
Schenectady,NY,New York,42.8025,-73.9276
Schenevus,NY,New York,42.5497,-74.827
Schererville,IN,Indiana,41.486,-87.444
Schertz,TX,Texas,29.5649,-98.2537
Schiller Park,IL,Illinois,41.9586,-87.8693
Schlater,MS,Mississippi,33.6397,-90.3494
Schleswig,IA,Iowa,42.1607,-95.4352
Schlusser,PA,Pennsylvania,40.2421,-77.1778
Schnecksville,PA,Pennsylvania,40.6693,-75.6116
Schneider,IN,Indiana,41.1925,-87.4457
Schoenchen,KS,Kansas,38.713,-99.3324
Schoeneck,PA,Pennsylvania,40.2453,-76.1765
Schofield,WI,Wisconsin,44.9149,-89.6148
Schofield Barracks,HI,Hawaii,21.4936,-158.0617
Schoolcraft,MI,Michigan,42.117,-85.6337
Schram City,IL,Illinois,39.1631,-89.461
Schriever,LA,Louisiana,29.7334,-90.831
Schroon Lake,NY,New York,43.8345,-73.7647
Schubert,PA,Pennsylvania,40.4979,-76.2197
Schulenburg,TX,Texas,29.682,-96.9075
Schulter,OK,Oklahoma,35.511,-95.9567
Schurz,NV,Nevada,38.9366,-118.7925
Schuyler,NE,Nebraska,41.4497,-97.0619
Schuyler,VA,Virginia,37.7939,-78.7002
Schuylerville,NY,New York,43.1015,-73.5808
Schuylkill Haven,PA,Pennsylvania,40.6284,-76.1729
Schwenksville,PA,Pennsylvania,40.2574,-75.4662
Science Hill,KY,Kentucky,37.174,-84.6329
Scio,OR,Oregon,44.7046,-122.8508
Scio,OH,Ohio,40.399,-81.0882
Sciota,IL,Illinois,40.5626,-90.748
Sciotodale,OH,Ohio,38.7539,-82.8605
Scipio,UT,Utah,39.2491,-112.1044
Scipio,IN,Indiana,39.0771,-85.716
Scissors,TX,Texas,26.1333,-98.0476
Scobey,MT,Montana,48.7904,-105.4206
Scofield,UT,Utah,39.7198,-111.1623
Scooba,MS,Mississippi,32.8302,-88.4771
Scotch Meadows,NC,North Carolina,34.689,-79.5177
Scotchtown,NY,New York,41.4759,-74.3682
Scotia,NY,New York,42.8321,-73.9607
Scotia,CA,California,40.4774,-124.1032
Scotia,NE,Nebraska,41.4678,-98.7025
Scotia,SC,South Carolina,32.6805,-81.2433
Scotland,PA,Pennsylvania,39.9697,-77.5844
Scotland,SD,South Dakota,43.1481,-97.7199
Scotland,TX,Texas,33.6499,-98.4677
Scotland,GA,Georgia,32.0472,-82.818
Scotland,IN,Indiana,38.909,-86.9048
Scotland,VA,Virginia,37.1812,-76.7966
Scotland Neck,NC,North Carolina,36.1309,-77.4214
Scotsdale,MO,Missouri,38.3917,-90.5907
Scott,LA,Louisiana,30.2398,-92.0947
Scott,OH,Ohio,40.989,-84.5837
Scott,AR,Arkansas,34.6966,-92.0938
Scott AFB,IL,Illinois,38.5412,-89.8528
Scott City,MO,Missouri,37.2243,-89.536
Scott City,KS,Kansas,38.479,-100.9032
Scottdale,GA,Georgia,33.795,-84.2634
Scottdale,PA,Pennsylvania,40.1034,-79.5899
Scotts Corners,NY,New York,41.1889,-73.5561
Scotts Hill,TN,Tennessee,35.5188,-88.2526
Scotts Mills,OR,Oregon,45.041,-122.6689
Scotts Valley,CA,California,37.0555,-122.0118
Scottsbluff,NE,Nebraska,41.8684,-103.6616
Scottsboro,AL,Alabama,34.6438,-86.0491
Scottsburg,IN,Indiana,38.6851,-85.783
Scottsburg,VA,Virginia,36.7588,-78.7914
Scottsburg,NY,New York,42.6639,-77.7124
Scottsdale,AZ,Arizona,33.6872,-111.8651
Scottsville,KY,Kentucky,36.7521,-86.2018
Scottsville,NY,New York,43.0221,-77.7555
Scottsville,VA,Virginia,37.8063,-78.4919
Scottsville,TX,Texas,32.5319,-94.2465
Scottsville,KS,Kansas,39.5426,-97.9523
Scottville,MI,Michigan,43.9511,-86.2798
Scottville,IL,Illinois,39.4777,-90.1038
Scranton,PA,Pennsylvania,41.4044,-75.6649
Scranton,SC,South Carolina,33.9174,-79.7441
Scranton,KS,Kansas,38.7778,-95.7402
Scranton,IA,Iowa,42.0191,-94.549
Scranton,ND,North Dakota,46.1498,-103.1429
Scranton,AR,Arkansas,35.3606,-93.5394
Scraper,OK,Oklahoma,35.9642,-94.8912
Screven,GA,Georgia,31.484,-82.0171
Scribner,NE,Nebraska,41.665,-96.6653
Scurry,TX,Texas,32.5127,-96.385
Sea Breeze,NC,North Carolina,34.0698,-77.8965
Sea Bright,NJ,New Jersey,40.3653,-73.9769
Sea Cliff,NY,New York,40.8441,-73.6442
Sea Girt,NJ,New Jersey,40.1308,-74.0358
Sea Isle City,NJ,New Jersey,39.1523,-74.6976
Sea Ranch,CA,California,38.7165,-123.4527
Sea Ranch Lakes,FL,Florida,26.2007,-80.0981
Seabeck,WA,Washington,47.6437,-122.8219
Seaboard,NC,North Carolina,36.4907,-77.442
Seabrook,MD,Maryland,38.9802,-76.8502
Seabrook,TX,Texas,29.5751,-95.0236
Seabrook,MA,Massachusetts,41.5831,-70.4992
Seabrook Beach,NH,New Hampshire,42.8852,-70.8235
Seabrook Farms,NJ,New Jersey,39.5015,-75.219
Seabrook Island,SC,South Carolina,32.5825,-80.1736
Seacliff,CA,California,36.977,-121.9176
Seadrift,TX,Texas,28.4143,-96.7158
Seaford,NY,New York,40.6678,-73.4922
Seaford,DE,Delaware,38.6538,-75.611
Seaforth,MN,Minnesota,44.4761,-95.331
Seagoville,TX,Texas,32.653,-96.5455
Seagraves,TX,Texas,32.9419,-102.5657
Seagrove,NC,North Carolina,35.5399,-79.7788
Seal Beach,CA,California,33.7542,-118.0714
Sealy,TX,Texas,29.7676,-96.1679
Seama,NM,New Mexico,35.0441,-107.5271
Seaman,OH,Ohio,38.937,-83.5754
Searchlight,NV,Nevada,35.4828,-114.9157
Searcy,AR,Arkansas,35.2418,-91.7351
Searingtown,NY,New York,40.7705,-73.6603
Searles,MN,Minnesota,44.2307,-94.4361
Searles Valley,CA,California,35.7701,-117.3967
Searsboro,IA,Iowa,41.5792,-92.7042
Seaside,CA,California,36.6224,-121.8191
Seaside,OR,Oregon,45.9889,-123.9214
Seaside Heights,NJ,New Jersey,39.9452,-74.079
Seaside Park,NJ,New Jersey,39.9264,-74.0785
Seat Pleasant,MD,Maryland,38.8952,-76.9016
SeaTac,WA,Washington,47.4444,-122.2986
Seaton,IL,Illinois,41.1023,-90.7991
Seatonville,IL,Illinois,41.3647,-89.274
Seattle,WA,Washington,47.6211,-122.3244
Seba Dalkai,AZ,Arizona,35.4816,-110.4562
Sebastian,FL,Florida,27.7882,-80.4813
Sebastian,TX,Texas,26.3454,-97.7964
Sebastopol,CA,California,38.4001,-122.8276
Sebastopol,MS,Mississippi,32.5679,-89.334
Sebeka,MN,Minnesota,46.629,-95.0878
Sebewaing,MI,Michigan,43.7321,-83.4511
Seboyeta,NM,New Mexico,35.2241,-107.4049
Sebree,KY,Kentucky,37.604,-87.5187
Sebring,FL,Florida,27.477,-81.453
Sebring,OH,Ohio,40.9207,-81.0231
Secaucus,NJ,New Jersey,40.781,-74.0659
